,Prey Population,Predator Popualtion,Food Count,Ratio
136,8.0,134.0,100.0,0.05970149253731343
137,7.0,135.0,100.0,0.05185185185185185
138,7.0,135.0,100.0,0.05185185185185185
139,6.0,135.0,100.0,0.044444444444444446
140,6.0,135.0,100.0,0.044444444444444446
141,5.0,135.0,100.0,0.037037037037037035
142,5.0,135.0,100.0,0.037037037037037035
143,5.0,135.0,100.0,0.037037037037037035
144,6.0,136.0,100.0,0.04411764705882353
145,7.0,137.0,100.0,0.051094890510948905
146,6.0,137.0,100.0,0.043795620437956206
147,6.0,138.0,100.0,0.043478260869565216
148,6.0,138.0,99.0,0.043478260869565216
149,6.0,138.0,99.0,0.043478260869565216
150,5.0,138.0,100.0,0.036231884057971016
151,6.0,138.0,100.0,0.043478260869565216
152,7.0,138.0,100.0,0.050724637681159424
153,8.0,139.0,100.0,0.05755395683453238
154,7.0,139.0,100.0,0.050359712230215826
155,7.0,139.0,100.0,0.050359712230215826
156,8.0,139.0,100.0,0.05755395683453238
157,8.0,139.0,100.0,0.05755395683453238
158,7.0,139.0,100.0,0.050359712230215826
159,8.0,139.0,100.0,0.05755395683453238
160,7.0,140.0,100.0,0.05
161,7.0,140.0,98.0,0.05
162,8.0,140.0,100.0,0.05714285714285714
163,7.0,140.0,100.0,0.05
164,8.0,140.0,100.0,0.05714285714285714
165,8.0,140.0,100.0,0.05714285714285714
166,8.0,140.0,100.0,0.05714285714285714
167,9.0,140.0,100.0,0.06428571428571428
168,9.0,140.0,100.0,0.06428571428571428
169,9.0,140.0,100.0,0.06428571428571428
170,9.0,141.0,100.0,0.06382978723404255
171,9.0,141.0,100.0,0.06382978723404255
172,9.0,142.0,100.0,0.06338028169014084
173,8.0,143.0,100.0,0.055944055944055944
174,7.0,143.0,98.0,0.04895104895104895
175,7.0,143.0,100.0,0.04895104895104895
176,7.0,143.0,100.0,0.04895104895104895
177,8.0,143.0,99.0,0.055944055944055944
178,7.0,144.0,99.0,0.04861111111111111
179,8.0,144.0,99.0,0.05555555555555555
180,6.0,144.0,99.0,0.041666666666666664
181,6.0,144.0,100.0,0.041666666666666664
182,6.0,144.0,100.0,0.041666666666666664
183,7.0,145.0,100.0,0.04827586206896552
184,7.0,146.0,100.0,0.04794520547945205
185,8.0,146.0,100.0,0.0547945205479452
186,9.0,146.0,100.0,0.06164383561643835
187,10.0,146.0,100.0,0.0684931506849315
188,8.0,147.0,100.0,0.05442176870748299
189,7.0,148.0,100.0,0.0472972972972973
190,8.0,149.0,100.0,0.053691275167785234
191,6.0,149.0,100.0,0.040268456375838924
192,7.0,149.0,100.0,0.04697986577181208
193,6.0,149.0,99.0,0.040268456375838924
194,6.0,149.0,100.0,0.040268456375838924
195,6.0,149.0,100.0,0.040268456375838924
196,7.0,149.0,99.0,0.04697986577181208
197,7.0,149.0,100.0,0.04697986577181208
198,7.0,149.0,100.0,0.04697986577181208
199,7.0,149.0,99.0,0.04697986577181208
200,7.0,149.0,100.0,0.04697986577181208
201,8.0,140.0,100.0,0.05714285714285714
202,8.0,136.0,100.0,0.058823529411764705
203,8.0,134.0,100.0,0.05970149253731343
204,8.0,133.0,100.0,0.06015037593984962
205,8.0,131.0,99.0,0.061068702290076333
206,9.0,128.0,100.0,0.0703125
207,9.0,126.0,100.0,0.07142857142857142
208,9.0,125.0,99.0,0.072
209,10.0,124.0,98.0,0.08064516129032258
210,10.0,123.0,99.0,0.08130081300813008
211,10.0,115.0,99.0,0.08695652173913043
212,11.0,115.0,99.0,0.09565217391304348
213,12.0,109.0,100.0,0.11009174311926606
214,12.0,106.0,100.0,0.11320754716981132
215,11.0,104.0,98.0,0.10576923076923077
216,10.0,101.0,100.0,0.09900990099009901
217,10.0,101.0,100.0,0.09900990099009901
218,9.0,100.0,100.0,0.09
219,8.0,98.0,99.0,0.08163265306122448
220,8.0,97.0,99.0,0.08247422680412371
221,8.0,93.0,100.0,0.08602150537634409
222,8.0,88.0,100.0,0.09090909090909091
223,8.0,85.0,99.0,0.09411764705882353
224,8.0,84.0,100.0,0.09523809523809523
225,9.0,84.0,100.0,0.10714285714285714
226,10.0,83.0,100.0,0.12048192771084337
227,11.0,80.0,100.0,0.1375
228,11.0,79.0,100.0,0.13924050632911392
229,12.0,78.0,97.0,0.15384615384615385
230,13.0,79.0,100.0,0.16455696202531644
231,14.0,77.0,100.0,0.18181818181818182
232,15.0,78.0,100.0,0.19230769230769232
233,15.0,76.0,100.0,0.19736842105263158
234,16.0,75.0,98.0,0.21333333333333335
235,17.0,73.0,99.0,0.2328767123287671
236,16.0,69.0,99.0,0.2318840579710145
237,17.0,69.0,99.0,0.2463768115942029
238,18.0,67.0,100.0,0.26865671641791045
239,18.0,66.0,100.0,0.2727272727272727
240,18.0,66.0,100.0,0.2727272727272727
241,18.0,65.0,100.0,0.27692307692307694
242,16.0,65.0,100.0,0.24615384615384617
243,15.0,66.0,100.0,0.22727272727272727
244,13.0,64.0,99.0,0.203125
245,14.0,64.0,100.0,0.21875
246,15.0,63.0,100.0,0.23809523809523808
247,15.0,64.0,100.0,0.234375
248,16.0,64.0,100.0,0.25
249,17.0,62.0,100.0,0.27419354838709675
250,16.0,60.0,100.0,0.26666666666666666
251,17.0,59.0,98.0,0.288135593220339
252,18.0,58.0,99.0,0.3103448275862069
253,19.0,56.0,100.0,0.3392857142857143
254,19.0,56.0,100.0,0.3392857142857143
255,19.0,56.0,100.0,0.3392857142857143
256,18.0,56.0,100.0,0.32142857142857145
257,17.0,56.0,100.0,0.30357142857142855
258,16.0,56.0,100.0,0.2857142857142857
259,14.0,54.0,99.0,0.25925925925925924
260,13.0,53.0,100.0,0.24528301886792453
261,12.0,51.0,100.0,0.23529411764705882
262,13.0,50.0,100.0,0.26
263,13.0,49.0,100.0,0.2653061224489796
264,13.0,49.0,100.0,0.2653061224489796
265,13.0,48.0,100.0,0.2708333333333333
266,14.0,47.0,100.0,0.2978723404255319
267,15.0,47.0,99.0,0.3191489361702128
268,15.0,46.0,100.0,0.32608695652173914
269,13.0,46.0,100.0,0.2826086956521739
270,14.0,45.0,100.0,0.3111111111111111
271,14.0,44.0,99.0,0.3181818181818182
272,15.0,44.0,100.0,0.3409090909090909
273,16.0,44.0,99.0,0.36363636363636365
274,15.0,43.0,100.0,0.3488372093023256
275,16.0,43.0,100.0,0.37209302325581395
276,16.0,43.0,100.0,0.37209302325581395
277,16.0,43.0,100.0,0.37209302325581395
278,14.0,43.0,100.0,0.32558139534883723
279,13.0,43.0,100.0,0.3023255813953488
280,14.0,43.0,98.0,0.32558139534883723
281,14.0,41.0,100.0,0.34146341463414637
282,15.0,40.0,99.0,0.375
283,14.0,40.0,100.0,0.35
284,14.0,40.0,99.0,0.35
285,14.0,40.0,100.0,0.35
286,14.0,40.0,100.0,0.35
287,15.0,40.0,99.0,0.375
288,16.0,39.0,100.0,0.41025641025641024
289,17.0,40.0,100.0,0.425
290,16.0,40.0,100.0,0.4
291,15.0,41.0,100.0,0.36585365853658536
292,16.0,41.0,99.0,0.3902439024390244
293,17.0,42.0,98.0,0.40476190476190477
294,17.0,42.0,100.0,0.40476190476190477
295,18.0,42.0,99.0,0.42857142857142855
296,19.0,42.0,100.0,0.4523809523809524
297,20.0,42.0,99.0,0.47619047619047616
298,19.0,43.0,100.0,0.4418604651162791
299,19.0,42.0,100.0,0.4523809523809524
300,19.0,43.0,100.0,0.4418604651162791
301,18.0,43.0,100.0,0.4186046511627907
302,18.0,41.0,100.0,0.43902439024390244
303,18.0,41.0,100.0,0.43902439024390244
304,18.0,41.0,99.0,0.43902439024390244
305,18.0,42.0,98.0,0.42857142857142855
306,19.0,42.0,99.0,0.4523809523809524
307,20.0,42.0,99.0,0.47619047619047616
308,20.0,42.0,100.0,0.47619047619047616
309,19.0,43.0,100.0,0.4418604651162791
310,20.0,43.0,100.0,0.46511627906976744
311,21.0,44.0,100.0,0.4772727272727273
312,21.0,44.0,100.0,0.4772727272727273
313,20.0,42.0,100.0,0.47619047619047616
314,20.0,42.0,100.0,0.47619047619047616
315,21.0,42.0,99.0,0.5
316,20.0,42.0,100.0,0.47619047619047616
317,21.0,43.0,100.0,0.4883720930232558
318,21.0,43.0,100.0,0.4883720930232558
319,22.0,44.0,100.0,0.5
320,22.0,45.0,100.0,0.4888888888888889
321,20.0,45.0,100.0,0.4444444444444444
322,19.0,45.0,99.0,0.4222222222222222
323,20.0,45.0,100.0,0.4444444444444444
324,19.0,44.0,100.0,0.4318181818181818
325,18.0,45.0,99.0,0.4
326,19.0,45.0,100.0,0.4222222222222222
327,19.0,45.0,100.0,0.4222222222222222
328,19.0,46.0,100.0,0.41304347826086957
329,18.0,47.0,100.0,0.3829787234042553
330,18.0,47.0,100.0,0.3829787234042553
331,19.0,47.0,99.0,0.40425531914893614
332,20.0,47.0,100.0,0.425531914893617
333,21.0,45.0,100.0,0.4666666666666667
334,22.0,46.0,100.0,0.4782608695652174
335,21.0,46.0,99.0,0.45652173913043476
336,22.0,47.0,99.0,0.46808510638297873
337,20.0,47.0,100.0,0.425531914893617
338,19.0,47.0,100.0,0.40425531914893614
339,20.0,47.0,99.0,0.425531914893617
340,20.0,47.0,99.0,0.425531914893617
341,19.0,48.0,100.0,0.3958333333333333
342,20.0,48.0,99.0,0.4166666666666667
343,20.0,48.0,100.0,0.4166666666666667
344,20.0,49.0,100.0,0.40816326530612246
345,19.0,49.0,99.0,0.3877551020408163
346,19.0,48.0,100.0,0.3958333333333333
347,18.0,48.0,99.0,0.375
348,18.0,48.0,99.0,0.375
349,19.0,47.0,100.0,0.40425531914893614
350,19.0,47.0,99.0,0.40425531914893614
351,19.0,47.0,100.0,0.40425531914893614
352,19.0,47.0,100.0,0.40425531914893614
353,20.0,47.0,100.0,0.425531914893617
354,20.0,46.0,100.0,0.43478260869565216
355,19.0,46.0,99.0,0.41304347826086957
356,20.0,47.0,100.0,0.425531914893617
357,19.0,47.0,100.0,0.40425531914893614
358,19.0,47.0,99.0,0.40425531914893614
359,20.0,47.0,100.0,0.425531914893617
360,20.0,47.0,100.0,0.425531914893617
361,20.0,48.0,100.0,0.4166666666666667
362,19.0,48.0,100.0,0.3958333333333333
363,19.0,49.0,100.0,0.3877551020408163
364,18.0,49.0,100.0,0.3673469387755102
365,19.0,49.0,100.0,0.3877551020408163
366,19.0,49.0,100.0,0.3877551020408163
367,19.0,49.0,100.0,0.3877551020408163
368,20.0,49.0,100.0,0.40816326530612246
369,19.0,49.0,100.0,0.3877551020408163
370,17.0,50.0,100.0,0.34
371,17.0,51.0,100.0,0.3333333333333333
372,16.0,51.0,98.0,0.3137254901960784
373,16.0,51.0,99.0,0.3137254901960784
374,17.0,51.0,99.0,0.3333333333333333
375,17.0,51.0,100.0,0.3333333333333333
376,16.0,51.0,98.0,0.3137254901960784
377,16.0,51.0,100.0,0.3137254901960784
378,17.0,51.0,99.0,0.3333333333333333
379,16.0,51.0,100.0,0.3137254901960784
380,16.0,52.0,99.0,0.3076923076923077
381,16.0,52.0,99.0,0.3076923076923077
382,16.0,52.0,100.0,0.3076923076923077
383,17.0,52.0,98.0,0.3269230769230769
384,16.0,51.0,99.0,0.3137254901960784
385,17.0,51.0,100.0,0.3333333333333333
386,18.0,51.0,99.0,0.35294117647058826
387,18.0,51.0,100.0,0.35294117647058826
388,18.0,51.0,100.0,0.35294117647058826
389,17.0,50.0,99.0,0.34
390,17.0,50.0,100.0,0.34
391,17.0,50.0,100.0,0.34
392,18.0,51.0,98.0,0.35294117647058826
393,19.0,52.0,99.0,0.36538461538461536
394,20.0,52.0,98.0,0.38461538461538464
395,20.0,52.0,100.0,0.38461538461538464
396,20.0,53.0,100.0,0.37735849056603776
397,19.0,53.0,100.0,0.3584905660377358
398,19.0,54.0,100.0,0.35185185185185186
399,18.0,53.0,100.0,0.33962264150943394
400,18.0,53.0,100.0,0.33962264150943394
401,18.0,53.0,100.0,0.33962264150943394
402,18.0,53.0,100.0,0.33962264150943394
403,18.0,53.0,99.0,0.33962264150943394
404,19.0,54.0,100.0,0.35185185185185186
405,19.0,54.0,99.0,0.35185185185185186
406,17.0,55.0,100.0,0.3090909090909091
407,17.0,55.0,100.0,0.3090909090909091
408,17.0,55.0,100.0,0.3090909090909091
409,17.0,56.0,100.0,0.30357142857142855
410,16.0,55.0,100.0,0.2909090909090909
411,16.0,54.0,100.0,0.2962962962962963
412,16.0,55.0,99.0,0.2909090909090909
413,16.0,56.0,100.0,0.2857142857142857
414,14.0,56.0,100.0,0.25
415,13.0,56.0,99.0,0.23214285714285715
416,12.0,56.0,100.0,0.21428571428571427
417,12.0,56.0,99.0,0.21428571428571427
418,13.0,56.0,100.0,0.23214285714285715
419,14.0,56.0,100.0,0.25
420,14.0,57.0,99.0,0.24561403508771928
421,13.0,58.0,100.0,0.22413793103448276
422,13.0,58.0,100.0,0.22413793103448276
423,14.0,57.0,99.0,0.24561403508771928
424,13.0,57.0,100.0,0.22807017543859648
425,12.0,57.0,100.0,0.21052631578947367
426,12.0,58.0,100.0,0.20689655172413793
427,13.0,58.0,100.0,0.22413793103448276
428,12.0,58.0,99.0,0.20689655172413793
429,12.0,58.0,100.0,0.20689655172413793
430,13.0,57.0,100.0,0.22807017543859648
431,14.0,57.0,98.0,0.24561403508771928
432,13.0,56.0,100.0,0.23214285714285715
433,14.0,57.0,100.0,0.24561403508771928
434,14.0,57.0,100.0,0.24561403508771928
435,15.0,56.0,99.0,0.26785714285714285
436,15.0,56.0,100.0,0.26785714285714285
437,16.0,55.0,100.0,0.2909090909090909
438,17.0,55.0,100.0,0.3090909090909091
439,16.0,56.0,100.0,0.2857142857142857
440,17.0,56.0,100.0,0.30357142857142855
441,17.0,56.0,100.0,0.30357142857142855
442,17.0,56.0,99.0,0.30357142857142855
443,15.0,55.0,100.0,0.2727272727272727
444,15.0,55.0,100.0,0.2727272727272727
445,16.0,56.0,100.0,0.2857142857142857
446,16.0,56.0,99.0,0.2857142857142857
447,16.0,56.0,100.0,0.2857142857142857
448,17.0,56.0,100.0,0.30357142857142855
449,16.0,55.0,99.0,0.2909090909090909
450,16.0,56.0,100.0,0.2857142857142857
451,16.0,56.0,99.0,0.2857142857142857
452,16.0,56.0,100.0,0.2857142857142857
453,15.0,56.0,100.0,0.26785714285714285
454,15.0,57.0,99.0,0.2631578947368421
455,15.0,57.0,100.0,0.2631578947368421
456,15.0,56.0,100.0,0.26785714285714285
457,15.0,56.0,99.0,0.26785714285714285
458,16.0,56.0,100.0,0.2857142857142857
459,16.0,56.0,100.0,0.2857142857142857
460,15.0,57.0,100.0,0.2631578947368421
461,16.0,57.0,100.0,0.2807017543859649
462,16.0,57.0,100.0,0.2807017543859649
463,15.0,57.0,99.0,0.2631578947368421
464,14.0,58.0,100.0,0.2413793103448276
465,13.0,57.0,100.0,0.22807017543859648
466,14.0,57.0,100.0,0.24561403508771928
467,13.0,58.0,100.0,0.22413793103448276
468,13.0,58.0,100.0,0.22413793103448276
469,14.0,59.0,100.0,0.23728813559322035
470,14.0,59.0,99.0,0.23728813559322035
471,13.0,59.0,99.0,0.22033898305084745
472,13.0,59.0,99.0,0.22033898305084745
473,14.0,59.0,100.0,0.23728813559322035
474,14.0,59.0,99.0,0.23728813559322035
475,15.0,59.0,100.0,0.2542372881355932
476,15.0,59.0,99.0,0.2542372881355932
477,16.0,59.0,100.0,0.2711864406779661
478,16.0,59.0,100.0,0.2711864406779661
479,16.0,59.0,100.0,0.2711864406779661
480,17.0,60.0,99.0,0.2833333333333333
481,17.0,60.0,100.0,0.2833333333333333
482,18.0,61.0,100.0,0.29508196721311475
483,19.0,61.0,99.0,0.3114754098360656
484,19.0,61.0,100.0,0.3114754098360656
485,19.0,61.0,100.0,0.3114754098360656
486,19.0,61.0,100.0,0.3114754098360656
487,17.0,61.0,99.0,0.2786885245901639
488,17.0,61.0,100.0,0.2786885245901639
489,17.0,61.0,99.0,0.2786885245901639
490,17.0,61.0,100.0,0.2786885245901639
491,18.0,62.0,99.0,0.2903225806451613
492,19.0,61.0,100.0,0.3114754098360656
493,17.0,60.0,100.0,0.2833333333333333
494,17.0,60.0,100.0,0.2833333333333333
495,18.0,60.0,100.0,0.3
496,19.0,61.0,100.0,0.3114754098360656
497,20.0,61.0,100.0,0.32786885245901637
498,21.0,61.0,100.0,0.3442622950819672
499,21.0,61.0,99.0,0.3442622950819672
